state_body,program_code,program_code_ext,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
Հանրապետության նախագահի աշխատակազմ,1154,1154,Հանրապետության նախագահի լիազորությունների իրականացման ապահովում,Աջակցել Հանրապետության նախագահի լիազորությունների իրականացման ապահովմանը,ՀՀ նախագահի  Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովումը,11001,Հանրապետության նախագահի գործունեության և ներկայացուցչականության ապահովում,Հանրապետության նախագահի` ներքին և արտաքին քաղաքականության առնչությամբ Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովում,Ծառայությունների մատուցում,1658673.6,1658723.6,355081.8,355131.8,242292.7,0.146,0.682,1658673.6,1658723.6,355081.8,355131.8,242292.7,0.146,0.682,1617021.6,1617021.6,353314.8,353314.8,242242.7,0.15,0.6859999999999999
Հանրապետության նախագահի աշխատակազմ,1154,1154,Հանրապետության նախագահի լիազորությունների իրականացման ապահովում,Աջակցել Հանրապետության նախագահի լիազորությունների իրականացման ապահովմանը,ՀՀ նախագահի  Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովումը,11005,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ","ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",Ծառայությունների մատուցում,1658673.6,1658723.6,355081.8,355131.8,242292.7,0.146,0.682,1658673.6,1658723.6,355081.8,355131.8,242292.7,0.146,0.682,0.0,50.0,0.0,50.0,50.0,1.0,1.0
Հանրապետության նախագահի աշխատակազմ,1154,1154,Հանրապետության նախագահի լիազորությունների իրականացման ապահովում,Աջակցել Հանրապետության նախագահի լիազորությունների իրականացման ապահովմանը,ՀՀ նախագահի  Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովումը,31001,Հանրապետության նախագահի աշխատակազմի տեխնիկական հագեցվածության բարելավում,Հանրապետության նախագահի աշխատակազմի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1658673.6,1658723.6,355081.8,355131.8,242292.7,0.146,0.682,1658673.6,1658723.6,355081.8,355131.8,242292.7,0.146,0.682,41652.0,41652.0,1767.0,1767.0,0.0,0.0,0.0
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,11001,"ՀՀ Ազգային ժողովի գործունեության ապահովում, օրենսդրական, վերլուծական և ներկայացուցչական ծառայություններ","Իրավական ակտերի նախագծերի մասնագիտական փորձաքննություն, արտաքին կապերի կառավարում, տեղեկատվության և խորհրդատվության տրամադրում",Ծառայությունների մատուցում,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,6027152.8,6027152.8,1218715.6,1218715.6,1044067.5,0.17300000000000001,0.857
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,11002,ՀՀ Ազգային ժողովի աշխատակազմի պետական ծառայողների վերապատրաստում,ՀՀ Ազգային ժողովի աշխատակազմի պետական ծառայողների մասնագիտական հմտությունների և կարողությունների զարգացում,Ծառայությունների մատուցում,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,1309.2,1309.2,0.0,0.0,0.0,0.0,0.0
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,11003,ՀՀ Ազգային ժողովի դերի բարձրացմանն  ուղղված միջոցառումների իրականացում,"ՀՀ ԱԺ նախագահի հովանու ներքո իրականացվող գիտական, կրթական, մշակութային և սպորտային միջոցառումների կազմակերպում",Ծառայությունների մատուցում,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,151341.0,151341.0,10000.0,10000.0,0.0,0.0,0.0
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,12001,Միջազգային խորհրդարանական կազմակերպություններին ՀՀ անդամակցության վճարներ,"ՀՀ անդամակցություն միջազգային խորհրդարանական կազմակերպություններին, միջազգային կազմակերպությունների աշխատանքներին ՀՀ մասնակցություն, երկրում նրանց կողմից ծրագրերի իրականացման ապահովում",Տրանսֆերտների տրամադրում,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,114832.8,114832.8,114832.8,114832.8,33344.9,0.29,0.29
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,12002,Աջակցություն կուսակցություններին և կուսակցությունների        դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Տրանսֆերտների տրամադրում,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,520733.7,520733.7,260366.9,260366.9,0.0,0.0,0.0
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,31001,Ազգային ժողովի տեխնիկական հագեցվածության բարելավում,Ազգային ժողովի աշխատակազմի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,7072937.0,7072937.0,1681185.6,1681185.6,1079752.4,0.153,0.642,257567.5,257567.5,77270.3,77270.3,2340.0,0.009000000000000001,0.03
ՀՀ վարչապետի  աշխատակազմ,1018,1018,Պետական հատվածի արդիականացման ծրագիր,Ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11004,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման չորրորդ ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,ՀՀ հանրային հատվածի բարեփոխումների մշակման և իրականացման խորհրդատվական ծառայությունների ձեռքբերում,,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,3954379.0,3954379.0,464943.3,464943.3,253892.9,0.064,0.546,141386.6,141386.6,13486.5,13486.5,12711.3,0.09,0.943
ՀՀ վարչապետի  աշխատակազմ,1018,1018,Պետական հատվածի արդիականացման ծրագիր,Ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32003,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման չորրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում,Համաշխարհային բանկի աջակցությամբ իրականացվող  Պետական հատվածի արդիականացման չորրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի  և սարքավորումների ձեռքբերում,,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,3954379.0,3954379.0,464943.3,464943.3,253892.9,0.064,0.546,3812992.4,3812992.4,451456.8,451456.8,241181.7,0.063,0.534
ՀՀ վարչապետի  աշխատակազմ,1033,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11002,Պետական կառավարման գործընթացներին քաղաքացիական հասարակության մասնակցության ապահովում,Հանրային խորհրդի բնականոն գործունեության  ապահովում,Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,75941.0,75941.0,38169.5,38169.5,33733.5,0.444,0.884,12000.0,12000.0,4436.0,4436.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11003,Աջակցություն հասարակական կազմակերպություններին,Աջակցություն հասարակական կազմակերպություններին,Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,75941.0,75941.0,38169.5,38169.5,33733.5,0.444,0.884,38941.0,38941.0,9735.5,9735.5,9735.5,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,75941.0,75941.0,38169.5,38169.5,33733.5,0.444,0.884,25000.0,25000.0,23998.0,23998.0,23998.0,0.96,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկում և հասարակական-քաղաքագիտական հետազոտություններ,"Կառավարության գործունեության լուսաբանում, թեմատիկ վերլուծություններ և ԶԼՄ-ների ամենօրյա մշտադիտարկում",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,1263468.4,1263468.4,286740.2,286740.2,286740.2,0.22699999999999998,1.0,728187.6,728187.6,152920.0,152920.0,152920.0,0.21,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,1263468.4,1263468.4,286740.2,286740.2,286740.2,0.22699999999999998,1.0,179332.4,179332.4,44833.1,44833.1,44833.1,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11011,ՀՀ վերաբերյալ պաշտոնական տեղեկատվության   ապահովում  նաև միջազգային հարթակներում,"Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ վերաբերյալ օբյեկտիվ տեղեկատվության ավելի լայն լսարանի ներգրավում",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,1263468.4,1263468.4,286740.2,286740.2,286740.2,0.22699999999999998,1.0,98998.8,98998.8,24749.7,24749.7,24749.7,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",12001,«Միր» միջպետական հեռուստառադիոընկերության ՀՀ մասնաբաժնի վճար,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Տրանսֆերտների տրամադրում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,1263468.4,1263468.4,286740.2,286740.2,286740.2,0.22699999999999998,1.0,256949.6,256949.6,64237.4,64237.4,64237.4,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1132,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,7308.0,7308.0,0.0,0.0,0.0,0.0,0.0,7308.0,7308.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,5530125.4,5378127.6,1243137.0,1191139.2,867878.9,0.161,0.7290000000000001
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,23600.0,23600.0,8100.0,8100.0,5540.9,0.235,0.684
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում,Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,467478.3,467478.3,111314.3,111314.3,111314.3,0.23800000000000002,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11007,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ","ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,0.0,2710.3,0.0,2710.3,2710.3,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11010,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների շահագործում և սպասարկում,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների  շահագործման և սպասարկման ծառայություններ,Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,621340.1,621340.1,136577.0,136577.0,136577.0,0.22,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11018,Խորհրդատվական և վերլուծական ծառայություններ,"Մասնագիտական, խորհրդատվական և վերլուծական ծառայությունների ձեռքբերում",,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,0.0,247857.9,0.0,24231.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31001,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,122796.0,122796.0,12305.0,12305.0,9750.7,0.079,0.792
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31002,ՀՀ վարչապետի աշխատակազմի տեխնիկական հագեցվածության բարելավում,ՀՀ վարչապետի աշխատակազմի աշխատանքային պայմանների բարելավման նպատակով վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,6790339.8,6940908.0,1526433.3,1553374.6,1142148.1,0.165,0.735,25000.0,76997.8,15000.0,66997.8,8376.0,0.109,0.125
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11007,Քայլ դեպի տուն,"Սփյուռքի հայ երիտասարդության և պատանիների ուսումնաճանաչողական այցելությունների, հայերենի ուսուցման դասընթացների կազմակերպում և հայրենիքի մասին գիտելիքների փոխանցում",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,551467.0,551467.0,51639.0,51639.0,30576.3,0.055,0.5920000000000001,127472.2,127472.2,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11008,Սփյուռքի երիտասարդ առաջնորդների վերապատրաստում,"Հայաստանյան իրականության վերաբերյալ իրազեկվածության մակարդակի բարձրացում, համայնքային գործունեության ակտիվացմանը նպաստող նոր հմտությունների ձեռքբերում, Սփյուռքի երիտասարդ առաջնորդների ցանցի ընդլայնում",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,551467.0,551467.0,51639.0,51639.0,30576.3,0.055,0.5920000000000001,26603.1,26603.1,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11010,Հայաստան-Սփյուռք գործակցության վերաբերյալ իրազեկման ապահովում,"Հայաստան-Սփյուռք համագործակցության, հայրենադարձության, Սփյուռքից ներդրումների, Հայաստան-Սփյուռք գործակցության ծրագրերի ներկայացման ուղղություններով հեռուստահաղորդումների, տեսանյութերի պատվիրում և Սփյուռքում արբանյակային հեռարձակում",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,551467.0,551467.0,51639.0,51639.0,30576.3,0.055,0.5920000000000001,60000.0,60000.0,2188.0,2188.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11011,Աշխատանք Սփյուռքի համայնքներում,"Աշխատանքային այցելություններ Սփյուռքի համայնքներ` մոտիկից ծանոթանալու համայնքների խնդիրներին, դրանց լուծման ուղիների  քննարկում և մշակում, տեղերում մասնակցելու կազմակերպված մշակութային, համայնքային և այլ միջոցառումներին",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,551467.0,551467.0,51639.0,51639.0,30576.3,0.055,0.5920000000000001,51045.8,51045.8,13000.0,13000.0,3056.7,0.06,0.235
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11012,«ի Գործ» սփյուռքահայ մասնագետների ներգրավում ՀՀ պետական   կառավարման համակարգում,Սփյուռքի մասնագիտական ներուժի ներգրավում ՀՀ պետական կառավարման համակարգում,Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,551467.0,551467.0,51639.0,51639.0,30576.3,0.055,0.5920000000000001,242582.8,242582.8,33600.0,33600.0,24753.5,0.102,0.737
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11013,Հայրենադարձության և ինտեգրման կենտրոն,"Հայրենադարձության և  ինտեգրման կենտրոնը  համապարփակ հարթակ է, որն իրականացնում է սփյուռքից հայրենադարձների համալիր աջակցության գործընթաց ու ծառայությունների մատուցում",Ծառայությունների մատուցում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,551467.0,551467.0,51639.0,51639.0,30576.3,0.055,0.5920000000000001,27263.1,27263.1,2851.0,2851.0,2766.2,0.10099999999999999,0.97
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",12001,Աջակցություն սփյուռքի հայալեզու լրատվամիջոցներին,"Հայկական լրատվամիջոցների,գործող կայք էջերի և հեռուստաալիքների միջոցով հայ ազգաբնակչության շրջանում` տարածաշրջանի քաղաքական,սոցիալական,ազգային և մշակութային կյանքի վերաբերյալ տեղեկատվության տարածում",Տրանսֆերտների տրամադրում,24283991.8,24441335.2,4961690.5,4995407.0,3218965.8,0.132,0.644,551467.0,551467.0,51639.0,51639.0,30576.3,0.055,0.5920000000000001,16500.0,16500.0,0.0,0.0,0.0,0.0,0.0
