state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11004,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման չորրորդ ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,ՀՀ հանրային հատվածի բարեփոխումների մշակման և իրականացման խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,3737752.4,3737752.4,279752.7,279752.7,268880.9,0.072,0.961,181746.8,181746.8,13256.0,13256.0,12681.9,0.07,0.957
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32003,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման չորրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում,Համաշխարհային բանկի աջակցությամբ իրականացվող  Պետական հատվածի արդիականացման չորրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի  և սարքավորումների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,3737752.4,3737752.4,279752.7,279752.7,268880.9,0.072,0.961,3556005.6,3556005.6,266496.7,266496.7,256199.0,0.072,0.961
ՀՀ վարչապետի  աշխատակազմ,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11002,Պետական կառավարման գործընթացներին քաղաքացիական հասարակության մասնակցության ապահովում,Հանրային խորհրդի բնականոն գործունեության  ապահովում,Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,73813.0,130163.8,28544.6,68140.1,50048.8,0.385,0.734,12000.0,12000.0,4436.0,4436.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11003,Աջակցություն հասարակական կազմակերպություններին,Աջակցություն հասարակական կազմակերպություններին,Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,73813.0,130163.8,28544.6,68140.1,50048.8,0.385,0.734,41813.0,41813.0,10453.3,10453.3,10453.3,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11011,Հանրության շրջանում պետության և պետականության վերաբերյալ ընկալումների մասին հետազոտություն,"ՀՀ քաղաքացիների պետության վերաբերյալ ընկալումների, դիրքորոշումների վերլուծություն, ռիսկերի գնահատում և կառավարում",Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,73813.0,130163.8,28544.6,68140.1,50048.8,0.385,0.734,0.0,16755.3,13655.3,13655.3,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11012,Հարավային Կովկասում և լայնտարածաշրջանում Հայաստանի կարևոր պատմամշակութային դերի վերաբերյալգիտաժողովի կազմակերպում,"Տարբեր ժամանակաշրջ-ում Հայաստանիգերակշիռ տարածաշրջ-ին դերի, այլ պետություն-ի հետ հազարամյակ-իընթացքում պատմականորեն ձևավորվածքաղաքական-մշակութային առնչություններիվերաբերյալ հայ և օտարազգի գիտնական-րիմասնակցությամբ միջազգ. գիտաժողովիկազմակ-ում",Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,73813.0,130163.8,28544.6,68140.1,50048.8,0.385,0.734,0.0,39595.5,0.0,39595.5,39595.5,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,73813.0,130163.8,28544.6,68140.1,50048.8,0.385,0.734,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկում և հասարակական-քաղաքագիտական հետազոտություններ,"Կառավարության գործունեության լուսաբանում, թեմատիկ վերլուծություններ և ԶԼՄ-ների ամենօրյա մշտադիտարկում",Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,1323664.6,1323664.6,294327.3,294327.3,294327.3,0.222,1.0,731763.1,731763.1,146352.0,146352.0,146352.0,0.2,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,1323664.6,1323664.6,294327.3,294327.3,294327.3,0.222,1.0,199258.2,199258.2,49814.5,49814.5,49814.5,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11011,ՀՀ վերաբերյալ պաշտոնական տեղեկատվության   ապահովում  նաև միջազգային հարթակներում,"Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ վերաբերյալ օբյեկտիվ տեղեկատվության ավելի լայն լսարանի ներգրավում",,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,1323664.6,1323664.6,294327.3,294327.3,294327.3,0.222,1.0,109998.7,109998.7,27499.6,27499.6,27499.6,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",12001,«Միր» միջպետական հեռուստառադիոընկերության ՀՀ մասնաբաժնի վճար,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Տրանսֆերտների տրամադրում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,1323664.6,1323664.6,294327.3,294327.3,294327.3,0.222,1.0,282644.6,282644.6,70661.2,70661.2,70661.2,0.25,1.0
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,10098.0,10098.0,0.0,0.0,0.0,0.0,0.0,10098.0,10098.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,5907419.4,5747464.1,1353639.7,1348639.7,898918.1,0.156,0.667
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,23600.0,23600.0,8100.0,8100.0,4289.0,0.182,0.53
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում,Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,486956.8,486956.8,112000.1,112000.1,112000.1,0.23,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11007,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",,,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,0.0,4823.4,0.0,4823.4,4823.4,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11010,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների շահագործում և սպասարկում,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների  շահագործման և սպասարկման ծառայություններ,Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,602979.0,602979.0,134871.0,134871.0,134871.0,0.224,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11017,Քաղաքացիական ծառայության կադրերի ռեզերվում գտնվող քաղաքացիական ծառայողների իրավունքների ապահովում,Քաղաքացիական ծառայության կադրերի ռեզերվում գտնվող քաղաքացիական ծառայողների վարձատրություն,,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,0.0,15200.0,15200.0,15200.0,5762.8,0.379,0.379
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11018,Խորհրդատվական   և   վերլուծական   ծառայություններ,"Մասնագիտական,   խորհրդատվական   և  վերլուծական   ծառայությունների ձեռքբերում",Ծառայությունների մատուցում,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,56031.4,280156.8,46700.0,46700.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31001,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,130179.0,130179.0,12305.0,12305.0,8534.3,0.066,0.694
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31002,ՀՀ վարչապետի աշխատակազմի տեխնիկական հագեցվածության բարելավում,ՀՀ վարչապետի աշխատակազմի աշխատանքային պայմանների բարելավման նպատակով վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,25000.0,49600.0,75000.0,44600.0,11546.7,0.233,0.259
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31005,"Պետական սեփականություն հանդիսացող կառույցում ընդհանուր նշանակության մեքենաների, սարքավորումների բարելավում","Պետական սեփականություն հանդիսացող կառույցում ընդհանուր նշանակության մեքենաների և սարքավորումների ձեռքբերում, փոխարինում",,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,0.0,35400.0,2500.0,32900.0,19800.0,0.559,0.602
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31009,"Պետական սեփականություն  հանդիսացող  կառավարական շենքերի վերակառուցում,  հիմնանորոգում","Պետական սեփականություն հանդիսացողկառավարական շենքերի վերակառուցում,հիմնանորոգում, նախագծանախահաշվայինփաստաթղթերի մշակում և այլհամաշինարարական աշխատանքներ",,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,0.0,31800.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,32001,Պետական սեփականություն հանդիսացող շենքի կառուցում,"Պետական սեփականություն հանդիսացող կառավարական շենքերի կառուցում, նախագծանախահաշվային փաստաթղթերի մշակում և այլ շինարարական աշխատանքներ",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24773904.6,25085960.4,4968243.2,5056173.6,3079041.2,0.123,0.609,7232165.6,7444359.1,1760315.8,1760139.2,1200545.4,0.161,0.682,0.0,36200.0,0.0,0.0,0.0,0.0,0.0
