state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11009,Աջակցություն միջազգային լրատվամիջոցներում պետական լրատվական գործակալության ցիտման ինդեքսի և ՀՀ-ի վերաբերյալ օբյեկտիվ տեղեկատվության տարածմանը,"Պետության համար կարևոր նշանակություն ունեցողիրադարձությունների հեռարձակում ուղիղ եթերում, օտար լեզուներով թողարկվող տեղեկատվության որակի բարձրացում և քանակի ավելացում, արխիվացված տեղեկավության թվայնացում",,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,860658.2,1054168.2,608065.1,796748.9,772380.2,0.733,0.969,0.0,127000.0,0.0,127000.0,127000.0,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",12001,«Միր» միջպետական հեռուստառադիոընկերության ՀՀ մասնաբաժնի վճար,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Տրանսֆերտների տրամադրում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,860658.2,1054168.2,608065.1,796748.9,772380.2,0.733,0.969,233590.5,233590.5,175192.9,175192.9,175192.9,0.75,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",32001,«Հանրային կապերի և տեղեկատվության կենտրոն» ՊՈԱԿ-ի տեխնիկական հագեցվածության բարելավում,«Հանրային կապերի և տեղեկատվության կենտրոն» ՊՈԱԿ-ի աշխատանքային պայմանների բարելավման նպատակով վարչական սարքավորումների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,860658.2,1054168.2,608065.1,796748.9,772380.2,0.733,0.969,0.0,9000.0,0.0,9000.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,16184.0,16184.0,12947.2,12947.2,1909.5,0.118,0.147,16184.0,16184.0,12947.2,12947.2,1909.5,0.118,0.147
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,5348169.8,4680363.8,3740351.6,3242076.2,2876364.3,0.615,0.887
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,23600.0,23600.0,17400.0,17400.0,12797.0,0.542,0.735
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում,Ծառայությունների մատուցում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,455714.7,455714.7,341786.1,341786.1,341786.1,0.75,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11006,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,0.0,1547.5,0.0,1547.5,1547.3,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11007,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",,,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,0.0,5582.6,0.0,5582.6,5582.6,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11009,Արտասահմանյան պատվիրակությունների ընդունելություններ,Արտասահմանյան պատվիրակությունների ընդունելություններ,,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,0.0,33788.5,0.0,33788.5,30593.3,0.905,0.905
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11010,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների շահագործում և սպասարկում,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների  շահագործման և սպասարկման ծառայություններ,Ծառայությունների մատուցում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,469823.5,487741.5,352367.7,361285.7,361285.7,0.741,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11013,«Մեր ժամանակների հերոսը»,ՀՀ անկախության հռչակման տարեդարձի կապակցությամբ միջոցառման կազմակերպում,Ծառայությունների մատուցում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,0.0,201304.0,0.0,157454.7,48110.0,0.239,0.306
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11015,Պետական աջակցություն Հայաստանի Հանրապետությունում և արտերկրում ներդրումային և ՊՄԳ ծրագրերի իրականացմանը,"Օտարերկրյա ուղղակի ներդրումների ներգրավում, ներդրողներին խորհրդատվության և աջակացության տրամադրում, օտարերկրյա ներդրումային ծրագրերին բաժնեմասնակցություն, ՊՄԳ ոլորտի զարգացման խթանում, ՊՄԳ ծրագրերի զարգացման աջակցություն",Ծառայությունների մատուցում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,1800000.0,1800000.0,1420372.8,1420372.8,1420372.8,0.789,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,12006,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,Տրանսֆերտների տրամադրում,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,0.0,413579.0,0.0,333484.3,333484.3,0.806,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31001,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,92132.0,92132.0,76172.0,76172.0,28816.7,0.313,0.378
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31002,ՀՀ վարչապետի աշխատակազմի տեխնիկական հագեցվածության բարելավում,ՀՀ վարչապետի աշխատակազմի աշխատանքային պայմանների բարելավման նպատակով վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19539583.9,21889335.5,14299872.1,16194148.6,13196047.8,0.603,0.815,8214440.0,8241869.6,5967200.2,6031216.4,5479424.5,0.665,0.909,25000.0,25000.0,18750.0,18750.0,18684.4,0.747,0.996
