state_body,program_code,program_code_ext,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
Հանրապետության նախագահի աշխատակազմ,1154,1154,Հանրապետության նախագահի լիազորությունների իրականացման ապահովում,Աջակցել Հանրապետության նախագահի լիազորությունների իրականացման ապահովմանը,ՀՀ նախագահի  Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովումը,11001,Հանրապետության նախագահի գործունեության և ներկայացուցչականության ապահովում,Հանրապետության նախագահի` ներքին և արտաքին քաղաքականության առնչությամբ Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովում,Ծառայությունների մատուցում,1658673.6,1658893.6,1196703.9,1196923.9,1042590.3,0.628,0.871,1658673.6,1658893.6,1196703.9,1196923.9,1042590.3,0.628,0.871,1617021.6,1617021.6,1155051.9,1155051.9,1041338.3,0.644,0.902
Հանրապետության նախագահի աշխատակազմ,1154,1154,Հանրապետության նախագահի լիազորությունների իրականացման ապահովում,Աջակցել Հանրապետության նախագահի լիազորությունների իրականացման ապահովմանը,ՀՀ նախագահի  Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովումը,11005,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ","ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",Ծառայությունների մատուցում,1658673.6,1658893.6,1196703.9,1196923.9,1042590.3,0.628,0.871,1658673.6,1658893.6,1196703.9,1196923.9,1042590.3,0.628,0.871,0.0,220.0,0.0,220.0,220.0,1.0,1.0
Հանրապետության նախագահի աշխատակազմ,1154,1154,Հանրապետության նախագահի լիազորությունների իրականացման ապահովում,Աջակցել Հանրապետության նախագահի լիազորությունների իրականացման ապահովմանը,ՀՀ նախագահի  Սահմանադրությամբ սահմանված լիազորությունների իրականացման ապահովումը,31001,Հանրապետության նախագահի աշխատակազմի տեխնիկական հագեցվածության բարելավում,Հանրապետության նախագահի աշխատակազմի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1658673.6,1658893.6,1196703.9,1196923.9,1042590.3,0.628,0.871,1658673.6,1658893.6,1196703.9,1196923.9,1042590.3,0.628,0.871,41652.0,41652.0,41652.0,41652.0,1032.0,0.025,0.025
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,11001,"ՀՀ Ազգային ժողովի գործունեության ապահովում, օրենսդրական, վերլուծական և ներկայացուցչական ծառայություններ","Իրավական ակտերի նախագծերի մասնագիտական փորձաքննություն, արտաքին կապերի կառավարում, տեղեկատվության և խորհրդատվության տրամադրում",Ծառայությունների մատուցում,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,6027152.8,6187162.2,4182019.3,4622028.7,4137458.2,0.669,0.895
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,11002,ՀՀ Ազգային ժողովի աշխատակազմի պետական ծառայողների վերապատրաստում,ՀՀ Ազգային ժողովի աշխատակազմի պետական ծառայողների մասնագիտական հմտությունների և կարողությունների զարգացում,Ծառայությունների մատուցում,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,1309.2,1309.2,1309.2,1309.2,0.0,0.0,0.0
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,11003,ՀՀ Ազգային ժողովի դերի բարձրացմանն  ուղղված միջոցառումների իրականացում,"ՀՀ ԱԺ նախագահի հովանու ներքո իրականացվող գիտական, կրթական, մշակութային և սպորտային միջոցառումների կազմակերպում",Ծառայությունների մատուցում,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,151341.0,151341.0,151341.0,151341.0,80988.0,0.535,0.535
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,12001,Միջազգային խորհրդարանական կազմակերպություններին ՀՀ անդամակցության վճարներ,"ՀՀ անդամակցություն միջազգային խորհրդարանական կազմակերպություններին, միջազգային կազմակերպությունների աշխատանքներին ՀՀ մասնակցություն, երկրում նրանց կողմից ծրագրերի իրականացման ապահովում",Տրանսֆերտների տրամադրում,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,114832.8,114832.8,114832.8,114832.8,74364.5,0.648,0.648
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,12002,Աջակցություն կուսակցություններին և կուսակցությունների        դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Տրանսֆերտների տրամադրում,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,520733.7,505308.7,520733.7,225308.7,195611.4,0.387,0.868
ՀՀ Ազգային ժողով,1024,1024,ՀՀ Ազգային ժողովի լիազորությունների իրականացման ապահովում,Օրենսդրական դաշտի ձևավորում և կատարելագործում,Արդյունավետ օրենսդրական դաշտի ապահովում,31001,Ազգային ժողովի տեխնիկական հագեցվածության բարելավում,Ազգային ժողովի աշխատակազմի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,7072937.0,7057512.0,5227803.5,5212378.5,4492262.1,0.637,0.862,257567.5,97558.1,257567.5,97558.1,3840.0,0.039,0.039
ՀՀ վարչապետի  աշխատակազմ,1018,1018,Պետական հատվածի արդիականացման ծրագիր,Ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11004,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման չորրորդ ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,ՀՀ հանրային հատվածի բարեփոխումների մշակման և իրականացման խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,3954379.0,866779.0,1013188.9,648088.9,546145.2,0.63,0.843,141386.6,115786.6,129148.2,92548.2,90588.3,0.782,0.9790000000000001
ՀՀ վարչապետի  աշխատակազմ,1018,1018,Պետական հատվածի արդիականացման ծրագիր,Ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32003,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման չորրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում,Համաշխարհային բանկի աջակցությամբ իրականացվող  Պետական հատվածի արդիականացման չորրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի  և սարքավորումների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,3954379.0,866779.0,1013188.9,648088.9,546145.2,0.63,0.843,3812992.4,750992.4,884040.7,555540.7,455556.9,0.607,0.82
ՀՀ վարչապետի  աշխատակազմ,1033,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11002,Պետական կառավարման գործընթացներին քաղաքացիական հասարակության մասնակցության ապահովում,Հանրային խորհրդի բնականոն գործունեության  ապահովում,Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,75941.0,75941.0,63555.8,63555.8,54205.8,0.7140000000000001,0.853,12000.0,12000.0,9350.0,9350.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,11003,Աջակցություն հասարակական կազմակերպություններին,Աջակցություն հասարակական կազմակերպություններին,Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,75941.0,75941.0,63555.8,63555.8,54205.8,0.7140000000000001,0.853,38941.0,38941.0,29205.8,29205.8,29205.8,0.75,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,1033,Աջակցություն հասարակական և այլ կազմակերպություններին,Քաղաքացիական հասարակության զարգացում,Հասարակության կայուն զարգացման գործընթացներում քաղաքացիական հասարակության կառույցների ընդգրկվածություն և մասնակցություն,12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,75941.0,75941.0,63555.8,63555.8,54205.8,0.7140000000000001,0.853,25000.0,25000.0,25000.0,25000.0,25000.0,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկում և հասարակական-քաղաքագիտական հետազոտություններ,"Կառավարության գործունեության լուսաբանում, թեմատիկ վերլուծություններ և ԶԼՄ-ների ամենօրյա մշտադիտարկում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,1263468.4,1263468.4,918474.6,918474.6,918474.6,0.727,1.0,728187.6,728187.6,517014.0,517014.0,517014.0,0.71,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,1263468.4,1263468.4,918474.6,918474.6,918474.6,0.727,1.0,179332.4,179332.4,134499.3,134499.3,134499.3,0.75,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11011,ՀՀ վերաբերյալ պաշտոնական տեղեկատվության   ապահովում  նաև միջազգային հարթակներում,"Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ վերաբերյալ օբյեկտիվ տեղեկատվության ավելի լայն լսարանի ներգրավում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,1263468.4,1263468.4,918474.6,918474.6,918474.6,0.727,1.0,98998.8,98998.8,74249.1,74249.1,74249.1,0.75,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",12001,«Միր» միջպետական հեռուստառադիոընկերության ՀՀ մասնաբաժնի վճար,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Տրանսֆերտների տրամադրում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,1263468.4,1263468.4,918474.6,918474.6,918474.6,0.727,1.0,256949.6,256949.6,192712.2,192712.2,192712.2,0.75,1.0
ՀՀ վարչապետի  աշխատակազմ,1132,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,7308.0,7308.0,0.0,0.0,0.0,0.0,0.0,7308.0,7308.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,5530125.4,5310654.0,3887607.4,3775299.1,3379590.4,0.636,0.895
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,23600.0,23600.0,17400.0,17400.0,9491.1,0.402,0.545
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում,Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,467478.3,481091.1,349108.7,357616.7,357616.7,0.743,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11007,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ","ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,0.0,9791.1,0.0,9791.1,9791.1,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11010,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների շահագործում և սպասարկում,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների  շահագործման և սպասարկման ծառայություններ,Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,621340.1,621340.1,437596.0,437596.0,437596.0,0.7040000000000001,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11018,Խորհրդատվական և վերլուծական ծառայություններ,"Մասնագիտական, խորհրդատվական և վերլուծական ծառայությունների ձեռքբերում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,0.0,247857.9,0.0,173315.6,142488.9,0.575,0.8220000000000001
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,12006,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,Պետական սեփականություն հանդիսացող կառույցների ու տարածքների պայմանների բարելավման ապահովում,Տրանսֆերտների տրամադրում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,0.0,111685.9,0.0,60252.2,60252.2,0.539,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31001,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Մաքսային միությանը և Միասնական տնտեսական տարածությանը ՀՀ անդամակցության շրջանակում միասնական տեղեկատվական տարածության և ինտեգրացված տեղեկատվական համակարգերի ստեղծում և պահպանում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,122796.0,122796.0,90087.0,90087.0,47954.9,0.391,0.532
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31002,ՀՀ վարչապետի աշխատակազմի տեխնիկական հագեցվածության բարելավում,ՀՀ վարչապետի աշխատակազմի աշխատանքային պայմանների բարելավման նպատակով վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,25000.0,89058.6,25000.0,87000.3,79322.8,0.8909999999999999,0.912
ՀՀ վարչապետի  աշխատակազմ,1136,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,31009,"Պետական սեփականություն  հանդիսացող  կառավարական շենքերի վերակառուցում,  հիմնանորոգում","Պետական սեփականություն հանդիսացողկառավարական շենքերի վերակառուցում,հիմնանորոգում, նախագծանախահաշվայինփաստաթղթերի մշակում և այլհամաշինարարական աշխատանքներ",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,6790339.8,7054074.7,4806799.1,5044558.0,4524104.0,0.6409999999999999,0.897,0.0,36200.0,0.0,36200.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11007,Քայլ դեպի տուն,"Սփյուռքի հայ երիտասարդության և պատանիների ուսումնաճանաչողական այցելությունների, հայերենի ուսուցման դասընթացների կազմակերպում և հայրենիքի մասին գիտելիքների փոխանցում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,551467.0,498297.0,396559.5,373389.5,299887.0,0.602,0.8029999999999999,127472.2,113269.2,127472.2,113269.2,112424.4,0.993,0.993
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11008,Սփյուռքի երիտասարդ առաջնորդների վերապատրաստում,"Հայաստանյան իրականության վերաբերյալ իրազեկվածության մակարդակի բարձրացում, համայնքային գործունեության ակտիվացմանը նպաստող նոր հմտությունների ձեռքբերում, Սփյուռքի երիտասարդ առաջնորդների ցանցի ընդլայնում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,551467.0,498297.0,396559.5,373389.5,299887.0,0.602,0.8029999999999999,26603.1,26603.1,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11010,Հայաստան-Սփյուռք գործակցության վերաբերյալ իրազեկման ապահովում,"Հայաստան-Սփյուռք համագործակցության, հայրենադարձության, Սփյուռքից ներդրումների, Հայաստան-Սփյուռք գործակցության ծրագրերի ներկայացման ուղղություններով հեռուստահաղորդումների, տեսանյութերի պատվիրում և Սփյուռքում արբանյակային հեռարձակում",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,551467.0,498297.0,396559.5,373389.5,299887.0,0.602,0.8029999999999999,60000.0,54860.0,35565.5,35565.5,34974.4,0.638,0.983
ՀՀ վարչապետի  աշխատակազմ,1156,1156,Հայաստան-Սփյուռք գործակցության ծրագիր,Նպաստել Հայաստանի և հայկական սփյուռքի միջև կապերի ամրապնդմանը և զարգացմանը,"Հայաստանի և Սփյուռքի միջև կրթական, մշակութային և երիտասարդական հաղորդակցության, ճանաչողության և տեղեկացվածության մակարդակի բարձրացում",11011,Աշխատանք Սփյուռքի համայնքներում,"Աշխատանքային այցելություններ Սփյուռքի համայնքներ` մոտիկից ծանոթանալու համայնքների խնդիրներին, դրանց լուծման ուղիների  քննարկում և մշակում, տեղերում մասնակցելու կազմակերպված մշակութային, համայնքային և այլ միջոցառումներին",Ծառայությունների մատուցում,24283991.8,21910604.9,15822714.8,16175851.9,14080076.1,0.643,0.87,551467.0,498297.0,396559.5,373389.5,299887.0,0.602,0.8029999999999999,51045.8,51045.8,35400.0,35400.0,27654.7,0.542,0.7809999999999999
