state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11014,Կենսական նշանակության ճանապարհային ցանցի բարելավման   երկրորդ լրացուցիչ ֆինանսավորման ծրագրի համակարգում և կառավարում,Խորհրդատվական ծառայություններ,Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,655862.6,655862.6,538911.2,538911.2,492436.2,0.751,0.914
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",11015,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագրի համակարգում և կառավարում (Տրանշ 3),Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագրի իրականացման համար ճանապարհային երթևեկության անվտանգության բարելավման նպատակով խորհրդատվության տրամադրում: Լանջիկ-Գյումրի հատված (Տրանշ 3),Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,80000.0,327021.0,80000.0,327021.0,199943.3,0.611,0.611
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",12001,COVID-19-ով պայմանավորված՛ տրանսպորտային ընկերություններին ֆինանսական աջակցություն,COVID-19-ով պայմանավորված՛ «Հայավտոկայարան» փակ բաժնետիրական ընկերությանը ֆինանսական  աջակցություն,Տրանսֆերտների տրամադրում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,0.0,42660.0,0.0,42660.0,42660.0,1.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21001,Պետական նշանակության ավտոճանապարհների հիմնանորոգում,"Միջպետական, հանրապետական և մարզային նշանակության ավտոճոնապարհների քայքայված ծածկի վերանորոգում, մաշված ծածկի փոխարինում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,33039160.5,33146539.1,19824000.0,19771575.9,8187016.1,0.247,0.414
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21002,Տրանսպորտային օբյեկտների հիմնանորոգում,Ավտոմոբիլային ճանապարհների վրա գտնվող կամուրջների հիմնանորոգում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,1101000.0,153407.9,660000.0,153407.9,29862.4,0.195,0.195
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21003,Համաշխարհային բանկի աջակցությամբ իրականացվող կենսական նշանակության ճանապարհային ցանցի բարելավման լրացուցիչ ծրագրի շրջանակներում ավտոճանապարհների բարեկարգման աշխատանքներ,Ավտոճանապարհների բարեկարգման աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,110288.2,0.0,93744.9,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21004,Ասիական զարգացման բանկի աջակցությամբ իրականացվող  Մ6 Վանաձոր-Ալավերդի-Վրաստանի սահման միջպետական նշանակության ճանապարհի ծրագրի կառուցում և հիմնանորոգում,Ճանապարհաշինական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,1393587.1,2437587.1,1393587.1,2437587.1,2150698.2,0.882,0.882
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21006,"Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 2",Աշտարակ-Թալին 29+600կմ-71+500կմ հատվածի կառուցում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,2535431.1,0.0,2535431.1,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21007,"Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման դրամաշնորհային ծրագիր, Տրանշ 3",Լանջիկ-Գյումրի 2.75 կմ երկարությամբ ճանապարհային հատվածի կառուցում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,582277.0,582277.0,500000.0,500000.0,368784.0,0.633,0.738
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21008,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող ՀՀ պետական սահմանի Բագրատաշեն անցման կետի կամրջի վերակառուցման վարկային ծրագիր,Նոր կամրջի կառուցման շինարարական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,601534.1,601534.1,555000.0,555000.0,310963.0,0.517,0.56
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21009,"Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 3",Լանջիկ-Գյումրի 27.47 կմ երկարությամբ ճանապարհային հատվածի կառուցում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,2282945.3,1108376.4,2282945.3,1108376.4,1129164.0,1.019,1.019
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21011,"Ասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման վարկային ծրագիր, Տրանշ 3",Հատված Թալին-Լանջիկ 71+500 կմ-90+200 կմ կառուցման շինարարական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,2535431.1,2391431.1,2535431.1,2391431.1,2371606.8,0.992,0.992
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21012,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող Հյուսիս-հարավ միջանցքի զարգացման ծրագիր,Ճանապարհաշինական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,1014172.4,0.0,520000.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21013,Համաշխարհային բանկի աջակցությամբ իրականացվող Կենսական նշանակության ճանապարհացանցի բարելավման երկրորդ լրացուցիչ ֆինանսավորման ծրագրի շրջանակներում ավտոճանապարհների բարեկարգման աշխատանքներ,Ավտոճանապարհների բարեկարգման աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,665292.9,2025753.5,565498.7,1414243.6,1385384.4,0.684,0.98
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",21014,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Մ6 Վանաձոր-Ալավերդի-Վրաստանի սահման միջպետական նշանակության ճանապարհի անվտանգության բարելավման  դրամաշնորհային ծրագիր,Ճանապարհաշինական աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,850000.0,847000.0,850000.0,847000.0,598466.7,0.707,0.707
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1049,Ճանապարհային ցանցի բարելավում,Ճանապարհային ցանցի բարելավում և անվտանգ երթևեկության ապահովում,"Ճանապարհների ծածկի որակի և փոխադրումների արդյունավետության բարելավում, ճանապարհների վիճակով պայմանավորված պատահարների նվազում",31001,Այլ նշանակության ճանապարհների հիմնանորոգում,Այլ նշանակության ճանապարհների հիմնանորոգմանաշխատանքներ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,66013586.2,62908332.7,47008068.2,43796512.0,27010205.4,0.429,0.617,0.0,150000.0,0.0,150000.0,27350.0,0.182,0.182
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,11001,Ապաստան հայցողների կեցության խնդիրների լուծման  միջոցառումների իրականացում,"Ապաստան հայցողներին և նրանց ընտանիքներին ժամանակավոր կացարանի, սննդի, իրավաբանական խորհրդատվական անվճար ծառայությունների մատուցում",Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,29546.2,29546.2,20514.5,20514.5,20514.5,0.694,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,11002,Ժամանակավոր կացարաններում բնակվող փախստականների կենցաղային խնդիրների լուծման միջոցառումների իրականացում,"Կացարաններում սանիտարահիգիենիկ պայմանների, ընդհանուր օգտագործման էլեկտրաէներգիայի, ջրմուղ-կոյուղու ծախսերի փոխհատուցում, ինչպես նաև այդ կացարանների պահպանման աշխատանքների կազմակերպում",Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,37794.6,37794.6,25322.5,25322.5,21998.4,0.582,0.869
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,11003,ՀՀ-ում փախստական ճանաչված և ապաստան ստացած անձանց համար քաղաքացիական կողմնորոշման դասընթացների կազմակերպում,ՀՀ-ում փախստական ճանաչված և ապաստան ստացած անձանց հասարակության մեջ ինտեգրման նպատակով քաղաքացիական կողմնորոշման դասընթացների կազմակերպում,Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,2250.0,0.0,1575.0,0.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,11004,Ապաստանի ընթացակարգում թարգմանչական ծառայությունների ձեռք բերում,"Ապաստան հայցողների հետ իրենց հասկանալի լեզվով հարցազրույց անցկացման, ինչպես նաև ապաստանի ընթացակարգում անհրաժեշտ փաստաթղթերի թարգմանչական ծառայությունների կազմակերպում",Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,2070.0,2070.0,1449.0,1449.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,12001,Ժամանակավոր տեղավորման կենտրոնում չտեղավորված ապաստան հայցողներին դրամական օգնության տրամադրում,Ժամանակավոր տեղավորման կենտրոնում տեղավորման անհնարինության դեպքում կենսապահովման հիմնական կարիքները հոգալու հնարավորություն չունեցող ապաստան հայցողներին դրամական օգնության տրամադրում,Տրանսֆերտների տրամադրում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,1320.0,1320.0,1000.0,1000.0,980.0,0.742,0.98
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,12002,ՀՀ-ում փախստական ճանաչված և ապաստան ստացած անձանց վարձակալությամբ բնակարանների ձեռքբերման ծախսերի փոխհատուցման տրամադրում,ՀՀ-ում փախստական ճանաչված և ապաստան ստացած անձանց մինչև 9 ամիս տևողությամբ բնակարաններ վարձակալելու նպատակով փոխհատուցման տրամադրում,Տրանսֆերտների տրամադրում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,13500.0,13500.0,10125.0,10125.0,7200.0,0.533,0.711
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,12003,1988-1992 թվականներին Ադրբեջանից բռնագաղթված և Հայաստանի Հանրապետությունում ապաստանած փախստական ընտանիքների բնակարանային ապահովում,1988-1992 թվականներին Ադրբեջանից բռնագաղթված և Հայաստանի Հանրապետությունում ապաստանած բնակության վայր չունեցող փախստական ընտանիքներին բնակարանային ապահովման աջակցություն,Տրանսֆերտների տրամադրում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,2169750.0,280.0,1627382.5,280.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,12004,Հայաստանի Հանրապետություն վերադարձող քաղաքացիների վերաինտեգրմանն ուղղված առաջնային աջակցության պետական ծրագիր,"Առաջնային օժանդակություն ցուցաբերել Հայաստան հարկադիր վերադարձող ՀՀ քաղաքացիներին՛ հետագայում նրանց լիարժեք և կայուն վերաինտեգրումն ապահովելու նպատակով, ուղղորդելն ու խորհրդատվությունը:",Տրանսֆերտների տրամադրում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,2269910.8,98190.8,1697628.5,68951.0,55072.9,0.561,0.799,13680.0,13680.0,10260.0,10260.0,4380.0,0.32,0.427
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",11003,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երևանի ջրամատակարարման բարելավման դրամաշնորհային ծրագիր,Երևանի ջրամատակարարման բարելավման ծրագրի խորհրդատվական աշխատանքների իրականացում,Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,0.0,266651.4,227272.0,266651.4,186549.3,0.7,0.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",11004,Եվրոպական միության հարևանության ներդրումային ծրագրի աջակցությամբ իրականացվող Երևանի ջրամատակարարման բարելավման դրամաշնորհային ծրագիր,Երևանի ջրամատակարարման բարելավման ծրագրի աուդիտի իրականացում,Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,14207.9,14207.9,14207.9,14207.9,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",11005,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երևանի ջրամատակարարման բարելավման ծրագիր,Երևանի ջրամատակարարման բարելավման աշխատանքների իրականացում,Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,286269.4,286269.4,205007.2,205007.2,60714.3,0.212,0.296
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",11007,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող ջրամատակարարման և ջրահեռացման ենթակառուցվածքների վերականգնման ծրագրի երրորդ փուլ,Համայնքային ջրամատակարարման և ջրահեռացման ենթակառուցվածքների վերականգնման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,57169.1,57169.1,57169.1,57169.1,5841.5,0.102,0.102
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",11009,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Համայնքային ենթակառուցվածքների երկրորդ ծրագրի երրորդ փուլի դրամաշնորհային ծրագրի ուղեկցող միջոցառման 3-րդ բաղադրիչ,Ջրային կոմիտեին և համակարգի ընկերություններին աջակցություն՛ գործառույթների իրականացման և անձնակազմի կարողությունների զարգացման գործում,Ծառայությունների մատուցում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,0.0,220476.3,0.0,108431.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",12001,Գերմանիայի զարգացման և Եվրոպական միության հարևանության ներդրումային բանկի աջակցությամբ իրականացվող ջրամատակարարման և ջրահեռացման ենթակառուցվածքների դրամաշնորհային ծրագիր` երրորդ փուլ,579 գյուղական բնակավայրերից ընտրված որոշ համայնքների ջրամատակարարման և ջրահեռացման համակարգերի հատվածների հրատապ վերականգնման աշխատանքների իրականացում ինչպես նաև՛ Արմավիրի կեղտաջրերի մաքրման կայանի կառուցում,Տրանսֆերտների տրամադրում,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,1999981.9,1232076.1,859035.0,696116.3,2534.6,0.002,0.004
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",31001,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող ջրամատակարարման և ջրահեռացման ենթակառուցվածքների վերականգնման ծրագրի երրորդ փուլի շրջանակներում ջրամատակարարման և ջրահեռացման ենթակառուցվածքների հիմնանորոգում,6 քաղաքների և 37 գյուղական բնակավայրերի ջրամատակարարման և ջրահեռացման համակարգերի հատվածների հրատապ (մասնակի) վերականգնման աշխատանքներ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,2541912.4,2541912.4,2541912.4,2541912.4,2057645.9,0.809,0.809
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1072,Ջրամատակարարաման և ջրահեռացման բարելավում,Ջրամատակարարման ծառայությունների հասանելիության և մատչելիության ապահովում,"Խմելու ջրի մատակարարման և ջրահեռացման համակարգի բարելավում, կորուստների կրճատում",31002,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող ջրամատակարարման և ջրահեռացման ենթակառուցվածքների վերականգնման ծրագրի երրորդ փուլի շրջանակներում ջրամատակարարման և ջրահեռացման ենթակառուցվածքների հիմնանորոգում,6 քաղաքների և 37 գյուղական բնակավայրերի ջրամատակարարման և ջրահեռացման համակարգերի հատվածների հրատապ (մասնակի) վերականգնման աշխատանքներ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,211667300.2,209382265.0,160265236.7,163448473.4,119450716.6,0.57,0.731,9186502.9,9299027.9,7570919.0,7949113.8,3953969.6,0.425,0.497,2495432.6,2495432.6,2026161.0,2026161.0,1402558.1,0.562,0.692
