state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_period_plan,state_body_rev_period_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,state_body_actual_vs_rev_period_plan,program_annual_plan,program_rev_annual_plan,program_period_plan,program_rev_period_plan,program_actual,program_actual_vs_rev_annual_plan,program_actual_vs_rev_period_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_period_plan,subprogram_rev_period_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan,subprogram_actual_vs_rev_period_plan
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11001,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման երրորդ ծրագիր,ՀՀ հանրային հատվածի ֆինանսական կառավարման բարեփոխումների մշակման և իրականացման խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,6673637.8,6673637.8,3470415.6,3470415.6,1483302.5,0.222,0.427,458562.7,458562.7,207384.5,207384.5,65465.8,0.143,0.316
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",11002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում խորհրդատվական ծառայությունների ձեռքբերում,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,6673637.8,6673637.8,3470415.6,3470415.6,1483302.5,0.222,0.427,39830.2,39830.2,19800.0,19800.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32001,Համաշխարհային բանկի աջակցությամբ իրականացվող Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի և սարքավորումների ձեռքբերում,ՀԲ-ի աջակցությամբ իրականացվող  Պետական հատվածի արդիականացման երրորդ  ծրագրի շրջանակներում էլեկտրոնային կառավարման համակարգերի  և սարքավորումների ձեռքբերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,6673637.8,6673637.8,3470415.6,3470415.6,1483302.5,0.222,0.427,4354881.8,4354881.8,2333049.5,2333049.5,1417836.6,0.326,0.608
ՀՀ վարչապետի  աշխատակազմ,1018,Պետական հատվածի արդիականացման ծրագիր,Հանրային ֆինանսական հաշվետվությունների որակի և ընտրված էլեկտրոնային կառավարման կատարելագործված ծառայությունների հասանելիության բարելավում,"Հանրային ֆինանսների կառավարման տեղեկատվական համակարգերի բարելավում, ծառայությունների մատուցման էլեկտրոնային կառավարման լուծումների իրագործում, հանրային հատվածի արդիականացման և կառավարման բարեփոխումների ընդգրկուն ընթացքի ապահովում:",32002,Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագիր շրջանակներում ԿՖԿՏՀ ներդրում,ՀՀ ֆինանսների նախարարության և ՌԴ ֆինանսների նախարարության միջև` Ռուսաստանի Դաշնության կողմից Հայաստանի Հանրապետությանն անհատույց ֆինանսական օգնության դրամաշնորհային ծրագրի շրջանակներում Կառավարության ֆինանսական կառավարման տեղեկատվական համակարգերի ներդրու,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,6673637.8,6673637.8,3470415.6,3470415.6,1483302.5,0.222,0.427,1820363.1,1820363.1,910181.6,910181.6,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11002,Պետական կառավարման գործընթացներին քաղաքացիական հասարակության մասնակցության ապահովում,Հանրային խորհրդի բնականոն գործունեության  ապահովում,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,135725.6,328412.8,78755.8,271443.0,234631.2,0.714,0.864,12000.0,8836.0,6893.0,3729.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",11003,Աջակցություն հասարակական կազմակերպություններին,Աջակցություն հասարակական կազմակերպություններին,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,135725.6,328412.8,78755.8,271443.0,234631.2,0.714,0.864,0.0,177851.2,0.0,177851.2,158524.4,0.891,0.891
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12001,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Պետական աջակցություն ազգային փոքրամասնությունների հասարակական կազմակերպություններին,Տրանսֆերտների տրամադրում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,135725.6,328412.8,78755.8,271443.0,234631.2,0.714,0.864,20000.0,20000.0,20000.0,20000.0,20000.0,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12002,Աջակցություն կուսակցություններին և կուսակցությունների դաշինքներին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Տրանսֆերտների տրամադրում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,135725.6,328412.8,78755.8,271443.0,234631.2,0.714,0.864,103725.6,103725.6,51862.8,51862.8,47106.8,0.454,0.908
ՀՀ վարչապետի  աշխատակազմ,1033,"Աջակցություն քաղաքական կուսակցություններին, հասարակական կազմակերպություններին և արհմիություններին",Քաղաքացիական հասարակության զարգացում,"Քաղաքացիական հասարակության կառույցների և նրանց  կարողությունների զարգացում, տնտեսական և քաղաքական կյանքում ՔՀԿ-ների ընդգրկվածության և մասնակցության աճ",12003,Աջակցություն «ՀՀ վետերանների միավորում» հասարակական կազմակերպությանը՛ պահպանման ծախսերի կատարման և Հայրենական Մեծ հաղթանակի 75-ամյակի կապակցությամբ,"Աջակցության տրամադորւմ՛ վետերանների նյութական, կենցաղային պայմանների բարելավման, բժշկական սպասարկման, հուղարկավորության ծախսերի, հուշատախտակների ու հուշարձանների խնամքի և Հայրենական Մեծ պատերազմի Մեծ Հաղթանակի 75 ամյակի կապակցությամբ",Տրանսֆերտների տրամադրում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,135725.6,328412.8,78755.8,271443.0,234631.2,0.714,0.864,0.0,18000.0,0.0,18000.0,9000.0,0.5,0.5
ՀՀ վարչապետի  աշխատակազմ,1078,Աջակցություն մարդասիրական ծրագրերին,"Աջակցել տեղական և օտարերկրյա կազմակերպությունների կողմից առողջապահական, կրթական և սոցիալական ոլորտներին տրամադրվող մարդասիրական ծրագրերի իրականացմանը",Մարդասիրական ծրագրերի իրականացման ապահովում,12001,Միջազգային  կազմակերպություններին վճարումներ,Միջազգային  կազմակերպությունների աշխատանքներին ՀՀ մասնակցության ապահովում,Տրանսֆերտների տրամադրում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,2382300.0,0.0,0.0,0.0,0.0,0.0,0.0,2382300.0,0.0,0.0,0.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11001,Հանրային իրազեկում և հասարակական-քաղաքագիտական հետազոտություններ,"Կառավարության գործունեության լուսաբանում, թեմատիկ վերլուծություններ և ԶԼՄ-ների ամենօրյա մշտադիտարկում",Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,1108862.5,1398152.5,500962.5,770719.3,769355.1,0.55,0.998,733555.6,1022845.6,325965.8,595722.6,595722.6,0.582,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11002,Պետական մամուլի հրատարակում,Պետական մամուլի հրատարակում,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,1108862.5,1398152.5,500962.5,770719.3,769355.1,0.55,0.998,84069.5,84069.5,36196.1,36196.1,36196.1,0.431,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11003,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,1108862.5,1398152.5,500962.5,770719.3,769355.1,0.55,0.998,193050.0,48262.5,96525.0,48262.5,48262.5,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",11004,"Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ","Տեղեկատվության ձեռքբերման, պահպանման և արխիվացման ծառայություններ",Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,1108862.5,1398152.5,500962.5,770719.3,769355.1,0.55,0.998,98187.4,98187.4,42275.6,42275.6,40911.4,0.417,0.968
ՀՀ վարչապետի  աշխատակազմ,1091,Հանրային իրազեկում,"Հանրային կապերի, պետական մարմինների թափանցիկության, տեղեկատվության մատչելիության ապահովում","Հանրության իրազեկվածության մակարդակի բարելավում, ՀՀ համար կարևոր նշանակություն ունեցող իրադարձությունների լուսաբանում",12001,«Միր» միջպետական հեռուստառադիոընկերության ՀՀ մասնաբաժնի վճար,ԱՊՀ երկրներում հեռուստառադիոծրագրերի հեռարձակում,Տրանսֆերտների տրամադրում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,1108862.5,1398152.5,500962.5,770719.3,769355.1,0.55,0.998,0.0,144787.5,0.0,48262.5,48262.5,0.333,1.0
ՀՀ վարչապետի  աշխատակազմ,1132,Քաղաքացիական ծառայողների վերապատրաստում,Քաղաքացիական ծառայողների աշխատանքի  արդյունավետության բարելավում,"Քաղաքացիական ծառայության ոլորտում անկախ, արհեստավարժ և բարոյական բարձր հատկանիշներով օժտված կադրերի ապահովումը",11001,ՀՀ քաղաքացիական ծառայողների վերապատրաստման ծառայություններ,Քաղաքացիական ծառայողների մասնագիտական գիտելիքների և աշխատանքային ունակությունների հետևողական վերապատրաստման և ուսուցման ծառայություններ,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,25212.0,25212.0,12606.0,12606.0,0.0,0.0,0.0,25212.0,25212.0,12606.0,12606.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11001,"Ծառայությունների, ծրագրերի համակարգում","Աջակցություն ՀՀ կառավարությանը` քաղաքականության և ծրագրերի մշակման և իրականացման գործընթացում, վերահսկողության կատարման գործընթացում",Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,5436433.8,5190366.9,2388023.1,2201184.2,1580286.5,0.304,0.718
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11003,Տվյալների փոխանակման միջգերատեսչական կապի ապահովում,Հայաստանի Հանրապետությունում պետական մարմինների և ուսումնական հաստատությունների  տվյալների փոխանակման կապի ապահովում և սպասարկում,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,575960.0,540960.0,259182.0,243715.2,131218.5,0.243,0.538
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11004,Աջակցություն ՀՀ վարչապետի աշխատակազմի ներքո գործող Արդյունահանող ճյուղերի թափանցիկության նախաձեռնության քարտուղարությանը,"Ազգային ծրագրով նախատեսված տեխնիկական առաջադրանքների նախագծերի հաստատման ենթակա փաստաթղթերի կազմում, հանրային իրազեկման միջոցառումների իրականացում և դոնոր կազմակերպությունների հետ աշխատանքի համակարգում",Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,23600.0,23600.0,12750.0,12750.0,5784.6,0.245,0.454
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11005,Սպասարկման ծառայություններ,ՀՀ Կառավարական շենքերի և այլ գույքի սպասարկում,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,455714.7,455714.7,205071.6,205071.6,205071.6,0.45,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11006,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,0.0,7878.1,0.0,7878.1,7878.1,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11007,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,0.0,5591.3,0.0,5591.3,5591.3,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11009,Արտասահմանյան պատվիրակությունների ընդունելություններ,Արտասահմանյան պատվիրակությունների ընդունելություններ,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,0.0,955.7,0.0,955.7,955.7,1.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1136,ՀՀ Վարչապետի լիազորությունների իրականացման ապահովում,"Աջակցել կառավարության, վարչապետի և փոխվարչապետերի գործունեությանը",ՀՀ կառավարության և վարչապետի որոշումների ու հանձնարարականների կատարման վերահսկողության ապահովում,11010,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների շահագործում և սպասարկում,ՀՀ բարձրաստիճան պաշտոնատար անձանց գերատեսչական առանձնատների և տարածքների  շահագործման և սպասարկման ծառայություններ,Ծառայությունների մատուցում,23659907.3,28534750.3,12199844.1,13651214.5,7686798.5,0.269,0.563,7187414.2,12805193.7,5340203.6,5241292.0,2633690.3,0.206,0.502,453573.7,542542.7,226786.9,315755.9,220786.9,0.407,0.699
